     45.4927000000           0.0000443           0.0000432           0.0001542           0.0000701           0.0000070           0.0000022           0.0000013           0.0000009           0.0000011           0.0000007           0.0000008           0.0000007           0.0000008           0.0000007           0.0000007           0.0000009           0.0000007           0.0000007           0.0000008           0.0000005           0.0000007           0.0000005           0.0000006           0.0000005           0.0000005           0.0000004           0.0000005           0.0000008           0.0000013           0.0000020           0.0000163           0.0001189           0.0000443
     49.6284000000           0.0000575           0.0000376           0.0001204           0.0000598           0.0000070           0.0000022           0.0000011           0.0000010           0.0000009           0.0000010           0.0000008           0.0000008           0.0000008           0.0000008           0.0000006           0.0000005           0.0000006           0.0000007           0.0000008           0.0000006           0.0000006           0.0000005           0.0000005           0.0000005           0.0000005           0.0000005           0.0000005           0.0000007           0.0000009           0.0000019           0.0000191           0.0000643           0.0000575
     53.7641000000           0.0000395           0.0000363           0.0000882           0.0001152           0.0000066           0.0000026           0.0000012           0.0000009           0.0000009           0.0000008           0.0000009           0.0000008           0.0000006           0.0000007           0.0000005           0.0000005           0.0000006           0.0000006           0.0000005           0.0000007           0.0000005           0.0000005           0.0000005           0.0000007           0.0000004           0.0000006           0.0000006           0.0000006           0.0000012           0.0000022           0.0000171           0.0000500           0.0000395
     57.8998000000           0.0000362           0.0000255           0.0000531           0.0001248           0.0000076           0.0000029           0.0000011           0.0000008           0.0000008           0.0000009           0.0000007           0.0000008           0.0000007           0.0000006           0.0000007           0.0000008           0.0000006           0.0000007           0.0000008           0.0000006           0.0000005           0.0000005           0.0000005           0.0000006           0.0000004           0.0000004           0.0000006           0.0000005           0.0000009           0.0000020           0.0000232           0.0000277           0.0000362
     62.0355000000           0.0000267           0.0000177           0.0000446           0.0003414           0.0000092           0.0000024           0.0000015           0.0000008           0.0000008           0.0000008           0.0000008           0.0000009           0.0000006           0.0000008           0.0000006           0.0000006           0.0000007           0.0000006           0.0000006           0.0000007           0.0000006           0.0000006           0.0000005           0.0000004           0.0000006           0.0000005           0.0000007           0.0000005           0.0000014           0.0000023           0.0000399           0.0000263           0.0000267
     66.1712000000           0.0000252           0.0000217           0.0000425           0.0007794           0.0000084           0.0000026           0.0000010           0.0000007           0.0000008           0.0000009           0.0000007           0.0000007           0.0000006           0.0000006           0.0000006           0.0000008           0.0000007           0.0000005           0.0000006           0.0000005           0.0000005           0.0000006           0.0000005           0.0000006           0.0000005           0.0000004           0.0000004           0.0000006           0.0000013           0.0000025           0.0000495           0.0000323           0.0000252
     70.3069000000           0.0000184           0.0000217           0.0000255           0.0014339           0.0000116           0.0000032           0.0000017           0.0000011           0.0000009           0.0000007           0.0000009           0.0000009           0.0000007           0.0000007           0.0000008           0.0000006           0.0000006           0.0000007           0.0000008           0.0000006           0.0000006           0.0000005           0.0000007           0.0000005           0.0000005           0.0000005           0.0000006           0.0000006           0.0000012           0.0000027           0.0000804           0.0000238           0.0000184
     74.4426000000           0.0000198           0.0000137           0.0000245           0.0012172           0.0000112           0.0000025           0.0000013           0.0000009           0.0000009           0.0000008           0.0000008           0.0000010           0.0000009           0.0000007           0.0000008           0.0000006           0.0000005           0.0000006           0.0000008           0.0000006           0.0000006           0.0000006           0.0000006           0.0000006           0.0000006           0.0000006           0.0000006           0.0000007           0.0000011           0.0000034           0.0001008           0.0000234           0.0000198
     78.5783000000           0.0000169           0.0000145           0.0000177           0.0003525           0.0000186           0.0000028           0.0000018           0.0000010           0.0000008           0.0000008           0.0000009           0.0000008           0.0000006           0.0000010           0.0000006           0.0000007           0.0000005           0.0000007           0.0000006           0.0000005           0.0000006           0.0000005           0.0000005           0.0000005           0.0000004           0.0000007           0.0000005           0.0000007           0.0000013           0.0000032           0.0001778           0.0000148           0.0000169
     82.7140000000           0.0000163           0.0000138           0.0000160           0.0003070           0.0000179           0.0000038           0.0000017           0.0000011           0.0000011           0.0000010           0.0000011           0.0000006           0.0000008           0.0000008           0.0000008           0.0000006           0.0000006           0.0000007           0.0000007           0.0000005           0.0000004           0.0000005           0.0000005           0.0000005           0.0000005           0.0000006           0.0000007           0.0000008           0.0000011           0.0000029           0.0001773           0.0000138           0.0000163
     86.8497000000           0.0000186           0.0000088           0.0000193           0.0001280           0.0000214           0.0000045           0.0000016           0.0000011           0.0000008           0.0000008           0.0000009           0.0000007           0.0000008           0.0000006           0.0000006           0.0000006           0.0000007           0.0000006           0.0000006           0.0000005           0.0000006           0.0000006           0.0000006           0.0000005           0.0000006           0.0000004           0.0000005           0.0000007           0.0000015           0.0000027           0.0005980           0.0000111           0.0000186
     90.9854000000           0.0000130           0.0000105           0.0000114           0.0000511           0.0000410           0.0000042           0.0000016           0.0000011           0.0000007           0.0000010           0.0000010           0.0000007           0.0000009           0.0000008           0.0000010           0.0000006           0.0000007           0.0000007           0.0000009           0.0000005           0.0000007           0.0000006           0.0000006           0.0000007           0.0000005           0.0000006           0.0000008           0.0000007           0.0000013           0.0000038           0.0007970           0.0000092           0.0000130
     95.1211000000           0.0000149           0.0000065           0.0000094           0.0000489           0.0000490           0.0000048           0.0000023           0.0000013           0.0000009           0.0000009           0.0000008           0.0000011           0.0000009           0.0000006           0.0000005           0.0000008           0.0000007           0.0000006           0.0000007           0.0000007           0.0000007           0.0000007           0.0000006           0.0000007           0.0000006           0.0000006           0.0000006           0.0000006           0.0000009           0.0000034           0.0007267           0.0000099           0.0000149
     99.2568000000           0.0000107           0.0000096           0.0000069           0.0000420           0.0000481           0.0000038           0.0000013           0.0000011           0.0000008           0.0000008           0.0000007           0.0000010           0.0000008           0.0000009           0.0000008           0.0000008           0.0000007           0.0000007           0.0000006           0.0000005           0.0000006           0.0000007           0.0000007           0.0000006           0.0000005           0.0000006           0.0000007           0.0000009           0.0000008           0.0000050           0.0003862           0.0000095           0.0000107
    103.3925000000           0.0000114           0.0000090           0.0000090           0.0000326           0.0001058           0.0000052           0.0000019           0.0000013           0.0000008           0.0000008           0.0000009           0.0000009           0.0000009           0.0000008           0.0000007           0.0000007           0.0000007           0.0000008           0.0000007           0.0000007           0.0000006           0.0000006           0.0000007           0.0000007           0.0000005           0.0000006           0.0000007           0.0000008           0.0000013           0.0000051           0.0001807           0.0000089           0.0000114
    107.5282000000           0.0000094           0.0000066           0.0000074           0.0000307           0.0000908           0.0000055           0.0000019           0.0000009           0.0000009           0.0000008           0.0000009           0.0000006           0.0000008           0.0000007           0.0000009           0.0000009           0.0000007           0.0000007           0.0000007           0.0000007           0.0000006           0.0000007           0.0000006           0.0000004           0.0000006           0.0000006           0.0000006           0.0000007           0.0000010           0.0000037           0.0001092           0.0000064           0.0000094
    111.6639000000           0.0000121           0.0000070           0.0000063           0.0000134           0.0001787           0.0000065           0.0000018           0.0000010           0.0000009           0.0000012           0.0000008           0.0000010           0.0000010           0.0000009           0.0000009           0.0000008           0.0000007           0.0000007           0.0000008           0.0000007           0.0000005           0.0000006           0.0000006           0.0000006           0.0000006           0.0000006           0.0000005           0.0000008           0.0000013           0.0000050           0.0000657           0.0000065           0.0000121
    115.7996000000           0.0000090           0.0000051           0.0000074           0.0000179           0.0003221           0.0000071           0.0000021           0.0000014           0.0000009           0.0000010           0.0000009           0.0000011           0.0000008           0.0000006           0.0000008           0.0000008           0.0000007           0.0000008           0.0000007           0.0000008           0.0000007           0.0000006           0.0000007           0.0000005           0.0000005           0.0000006           0.0000006           0.0000008           0.0000014           0.0000051           0.0000423           0.0000070           0.0000090
    119.9353000000           0.0000087           0.0000057           0.0000086           0.0000138           0.0004791           0.0000076           0.0000023           0.0000013           0.0000010           0.0000011           0.0000010           0.0000011           0.0000010           0.0000007           0.0000008           0.0000008           0.0000008           0.0000006           0.0000008           0.0000008           0.0000006           0.0000007           0.0000006           0.0000006           0.0000006           0.0000007           0.0000007           0.0000010           0.0000012           0.0000063           0.0000382           0.0000062           0.0000087
    124.0710000000           0.0000080           0.0000045           0.0000065           0.0000144           0.0004992           0.0000091           0.0000018           0.0000010           0.0000009           0.0000011           0.0000008           0.0000008           0.0000008           0.0000006           0.0000008           0.0000007           0.0000009           0.0000008           0.0000007           0.0000007           0.0000007           0.0000007           0.0000008           0.0000006           0.0000005           0.0000005           0.0000005           0.0000007           0.0000020           0.0000071           0.0000370           0.0000065           0.0000080
    128.2067000000           0.0000076           0.0000055           0.0000056           0.0000127           0.0003540           0.0000114           0.0000025           0.0000019           0.0000009           0.0000012           0.0000010           0.0000007           0.0000011           0.0000007           0.0000006           0.0000010           0.0000008           0.0000007           0.0000009           0.0000006           0.0000007           0.0000007           0.0000006           0.0000006           0.0000005           0.0000008           0.0000006           0.0000008           0.0000013           0.0000078           0.0000182           0.0000048           0.0000076
    132.3424000000           0.0000065           0.0000065           0.0000050           0.0000092           0.0002407           0.0000120           0.0000026           0.0000015           0.0000012           0.0000012           0.0000010           0.0000012           0.0000008           0.0000009           0.0000009           0.0000007           0.0000006           0.0000008           0.0000007           0.0000008           0.0000006           0.0000007           0.0000006           0.0000006           0.0000006           0.0000006           0.0000006           0.0000009           0.0000015           0.0000101           0.0000244           0.0000051           0.0000065
    136.4781000000           0.0000065           0.0000043           0.0000040           0.0000051           0.0000986           0.0000160           0.0000024           0.0000017           0.0000012           0.0000011           0.0000010           0.0000012           0.0000007           0.0000010           0.0000006           0.0000010           0.0000008           0.0000007           0.0000007           0.0000008           0.0000008           0.0000006           0.0000007           0.0000008           0.0000008           0.0000008           0.0000008           0.0000010           0.0000015           0.0000096           0.0000212           0.0000049           0.0000065
    140.6138000000           0.0000070           0.0000043           0.0000040           0.0000070           0.0000448           0.0000126           0.0000037           0.0000012           0.0000013           0.0000013           0.0000010           0.0000013           0.0000009           0.0000009           0.0000009           0.0000006           0.0000005           0.0000008           0.0000009           0.0000007           0.0000008           0.0000007           0.0000007           0.0000008           0.0000006           0.0000006           0.0000009           0.0000008           0.0000021           0.0000146           0.0000137           0.0000030           0.0000070
    144.7495000000           0.0000060           0.0000041           0.0000062           0.0000073           0.0000586           0.0000173           0.0000033           0.0000015           0.0000015           0.0000013           0.0000010           0.0000012           0.0000012           0.0000008           0.0000008           0.0000008           0.0000009           0.0000011           0.0000009           0.0000008           0.0000008           0.0000007           0.0000006           0.0000006           0.0000006           0.0000008           0.0000007           0.0000011           0.0000021           0.0000148           0.0000120           0.0000043           0.0000060
    148.8852000000           0.0000053           0.0000033           0.0000034           0.0000069           0.0000303           0.0000178           0.0000031           0.0000014           0.0000014           0.0000011           0.0000013           0.0000011           0.0000013           0.0000008           0.0000011           0.0000012           0.0000010           0.0000009           0.0000007           0.0000007           0.0000007           0.0000007           0.0000008           0.0000007           0.0000008           0.0000006           0.0000009           0.0000009           0.0000017           0.0000223           0.0000060           0.0000043           0.0000053
    153.0209000000           0.0000053           0.0000039           0.0000047           0.0000051           0.0000268           0.0000463           0.0000031           0.0000015           0.0000010           0.0000013           0.0000012           0.0000010           0.0000012           0.0000009           0.0000008           0.0000008           0.0000010           0.0000008           0.0000008           0.0000007           0.0000007           0.0000008           0.0000009           0.0000007           0.0000007           0.0000006           0.0000008           0.0000008           0.0000019           0.0000250           0.0000078           0.0000031           0.0000053
    157.1566000000           0.0000048           0.0000031           0.0000036           0.0000049           0.0000218           0.0000392           0.0000048           0.0000015           0.0000016           0.0000010           0.0000012           0.0000014           0.0000010           0.0000012           0.0000010           0.0000009           0.0000010           0.0000013           0.0000006           0.0000009           0.0000007           0.0000008           0.0000008           0.0000006           0.0000006           0.0000006           0.0000007           0.0000009           0.0000019           0.0000310           0.0000099           0.0000036           0.0000048
    161.2923000000           0.0000053           0.0000043           0.0000041           0.0000062           0.0000149           0.0000500           0.0000040           0.0000021           0.0000014           0.0000011           0.0000013           0.0000012           0.0000010           0.0000010           0.0000009           0.0000012           0.0000009           0.0000013           0.0000007           0.0000010           0.0000009           0.0000009           0.0000006           0.0000006           0.0000007           0.0000008           0.0000008           0.0000009           0.0000020           0.0000385           0.0000080           0.0000033           0.0000053
    165.4280000000           0.0000048           0.0000032           0.0000025           0.0000057           0.0000190           0.0001019           0.0000035           0.0000023           0.0000010           0.0000012           0.0000013           0.0000011           0.0000011           0.0000008           0.0000012           0.0000011           0.0000008           0.0000008           0.0000009           0.0000006           0.0000008           0.0000008           0.0000006           0.0000006           0.0000007           0.0000007           0.0000010           0.0000011           0.0000026           0.0000745           0.0000037           0.0000032           0.0000048
    169.5637000000           0.0000038           0.0000027           0.0000031           0.0000037           0.0000160           0.0001294           0.0000059           0.0000023           0.0000014           0.0000014           0.0000013           0.0000017           0.0000010           0.0000009           0.0000010           0.0000009           0.0000009           0.0000012           0.0000011           0.0000009           0.0000008           0.0000008           0.0000006           0.0000007           0.0000008           0.0000008           0.0000010           0.0000011           0.0000028           0.0000688           0.0000049           0.0000026           0.0000038
    173.6994000000           0.0000041           0.0000033           0.0000038           0.0000039           0.0000097           0.0002420           0.0000102           0.0000025           0.0000014           0.0000011           0.0000011           0.0000014           0.0000010           0.0000009           0.0000009           0.0000011           0.0000008           0.0000011           0.0000009           0.0000008           0.0000007           0.0000008           0.0000009           0.0000008           0.0000008           0.0000010           0.0000008           0.0000011           0.0000023           0.0001301           0.0000057           0.0000031           0.0000041
    177.8351000000           0.0000030           0.0000029           0.0000029           0.0000037           0.0000108           0.0002677           0.0000072           0.0000020           0.0000020           0.0000015           0.0000013           0.0000011           0.0000017           0.0000011           0.0000009           0.0000008           0.0000008           0.0000011           0.0000010           0.0000008           0.0000011           0.0000008           0.0000010           0.0000007           0.0000007           0.0000009           0.0000009           0.0000012           0.0000032           0.0001170           0.0000054           0.0000030           0.0000030
    181.9708000000           0.0000038           0.0000025           0.0000022           0.0000035           0.0000060           0.0002527           0.0000080           0.0000023           0.0000019           0.0000013           0.0000017           0.0000015           0.0000011           0.0000012           0.0000013           0.0000010           0.0000009           0.0000008           0.0000010           0.0000010           0.0000011           0.0000009           0.0000011           0.0000008           0.0000008           0.0000009           0.0000009           0.0000010           0.0000034           0.0002366           0.0000054           0.0000036           0.0000038
    186.1065000000           0.0000030           0.0000028           0.0000025           0.0000029           0.0000070           0.0002091           0.0000089           0.0000021           0.0000017           0.0000016           0.0000013           0.0000012           0.0000016           0.0000016           0.0000013           0.0000012           0.0000010           0.0000013           0.0000011           0.0000009           0.0000011           0.0000009           0.0000008           0.0000009           0.0000006           0.0000007           0.0000009           0.0000012           0.0000032           0.0002099           0.0000043           0.0000030           0.0000030
    190.2422000000           0.0000036           0.0000026           0.0000023           0.0000037           0.0000062           0.0001912           0.0000084           0.0000023           0.0000013           0.0000015           0.0000018           0.0000022           0.0000015           0.0000012           0.0000010           0.0000010           0.0000010           0.0000009           0.0000011           0.0000009           0.0000009           0.0000008           0.0000008           0.0000008           0.0000007           0.0000009           0.0000010           0.0000012           0.0000037           0.0002125           0.0000046           0.0000024           0.0000036
    194.3779000000           0.0000025           0.0000024           0.0000027           0.0000026           0.0000053           0.0001076           0.0000087           0.0000021           0.0000015           0.0000017           0.0000013           0.0000020           0.0000017           0.0000012           0.0000013           0.0000012           0.0000011           0.0000014           0.0000009           0.0000009           0.0000014           0.0000008           0.0000008           0.0000009           0.0000008           0.0000009           0.0000007           0.0000015           0.0000038           0.0001364           0.0000048           0.0000020           0.0000025
    198.5136000000           0.0000038           0.0000018           0.0000023           0.0000025           0.0000056           0.0000674           0.0000127           0.0000029           0.0000018           0.0000015           0.0000016           0.0000015           0.0000012           0.0000014           0.0000012           0.0000013           0.0000009           0.0000014           0.0000013           0.0000009           0.0000011           0.0000008           0.0000013           0.0000010           0.0000009           0.0000009           0.0000010           0.0000011           0.0000049           0.0001151           0.0000039           0.0000027           0.0000038
    202.6493000000           0.0000027           0.0000027           0.0000028           0.0000030           0.0000051           0.0000410           0.0000181           0.0000029           0.0000014           0.0000020           0.0000012           0.0000017           0.0000018           0.0000010           0.0000017           0.0000014           0.0000012           0.0000013           0.0000012           0.0000009           0.0000010           0.0000009           0.0000011           0.0000011           0.0000008           0.0000009           0.0000010           0.0000015           0.0000049           0.0000837           0.0000032           0.0000023           0.0000027
    206.7850000000           0.0000026           0.0000022           0.0000026           0.0000021           0.0000039           0.0000421           0.0000107           0.0000030           0.0000026           0.0000018           0.0000018           0.0000016           0.0000013           0.0000017           0.0000013           0.0000011           0.0000011           0.0000012           0.0000014           0.0000009           0.0000012           0.0000010           0.0000008           0.0000009           0.0000008           0.0000009           0.0000012           0.0000018           0.0000047           0.0000609           0.0000027           0.0000022           0.0000026
    210.9207000000           0.0000031           0.0000024           0.0000018           0.0000023           0.0000036           0.0000321           0.0000259           0.0000039           0.0000017           0.0000017           0.0000020           0.0000012           0.0000018           0.0000017           0.0000013           0.0000009           0.0000010           0.0000014           0.0000009           0.0000010           0.0000008           0.0000013           0.0000010           0.0000009           0.0000008           0.0000007           0.0000011           0.0000016           0.0000051           0.0000439           0.0000033           0.0000020           0.0000031
    215.0564000000           0.0000029           0.0000019           0.0000017           0.0000018           0.0000043           0.0000221           0.0000235           0.0000026           0.0000021           0.0000022           0.0000020           0.0000014           0.0000016           0.0000015           0.0000015           0.0000012           0.0000012           0.0000016           0.0000013           0.0000011           0.0000010           0.0000012           0.0000010           0.0000009           0.0000008           0.0000011           0.0000013           0.0000022           0.0000059           0.0000289           0.0000034           0.0000023           0.0000029
    219.1921000000           0.0000035           0.0000023           0.0000019           0.0000022           0.0000030           0.0000252           0.0000195           0.0000042           0.0000020           0.0000023           0.0000018           0.0000025           0.0000017           0.0000017           0.0000011           0.0000014           0.0000012           0.0000014           0.0000012           0.0000013           0.0000012           0.0000010           0.0000010           0.0000011           0.0000010           0.0000010           0.0000008           0.0000018           0.0000055           0.0000248           0.0000025           0.0000018           0.0000035
    223.3278000000           0.0000027           0.0000021           0.0000018           0.0000020           0.0000040           0.0000173           0.0000436           0.0000046           0.0000027           0.0000026           0.0000030           0.0000019           0.0000017           0.0000016           0.0000020           0.0000013           0.0000015           0.0000015           0.0000016           0.0000009           0.0000013           0.0000009           0.0000008           0.0000011           0.0000010           0.0000009           0.0000011           0.0000018           0.0000097           0.0000146           0.0000020           0.0000018           0.0000027
    227.4635000000           0.0000025           0.0000021           0.0000017           0.0000023           0.0000027           0.0000130           0.0000465           0.0000035           0.0000021           0.0000028           0.0000020           0.0000028           0.0000021           0.0000012           0.0000016           0.0000013           0.0000014           0.0000015           0.0000015           0.0000011           0.0000013           0.0000012           0.0000010           0.0000009           0.0000009           0.0000008           0.0000014           0.0000016           0.0000092           0.0000177           0.0000029           0.0000017           0.0000025
    231.5992000000           0.0000024           0.0000014           0.0000019           0.0000017           0.0000026           0.0000110           0.0000631           0.0000043           0.0000027           0.0000024           0.0000024           0.0000017           0.0000023           0.0000016           0.0000017           0.0000015           0.0000014           0.0000014           0.0000013           0.0000012           0.0000012           0.0000008           0.0000012           0.0000010           0.0000009           0.0000009           0.0000012           0.0000019           0.0000072           0.0000189           0.0000032           0.0000017           0.0000024
    235.7349000000           0.0000023           0.0000014           0.0000018           0.0000022           0.0000028           0.0000099           0.0000836           0.0000048           0.0000019           0.0000038           0.0000018           0.0000015           0.0000027           0.0000021           0.0000017           0.0000020           0.0000019           0.0000019           0.0000013           0.0000013           0.0000014           0.0000013           0.0000012           0.0000010           0.0000013           0.0000012           0.0000011           0.0000019           0.0000090           0.0000077           0.0000017           0.0000016           0.0000023
    239.8706000000           0.0000022           0.0000018           0.0000017           0.0000016           0.0000023           0.0000076           0.0001504           0.0000069           0.0000031           0.0000031           0.0000024           0.0000024           0.0000023           0.0000017           0.0000017           0.0000019           0.0000024           0.0000015           0.0000016           0.0000012           0.0000014           0.0000011           0.0000012           0.0000010           0.0000010           0.0000011           0.0000013           0.0000023           0.0000104           0.0000104           0.0000016           0.0000015           0.0000022
    244.0063000000           0.0000022           0.0000016           0.0000023           0.0000019           0.0000026           0.0000062           0.0001753           0.0000069           0.0000029           0.0000019           0.0000029           0.0000023           0.0000017           0.0000020           0.0000014           0.0000018           0.0000014           0.0000014           0.0000015           0.0000012           0.0000017           0.0000009           0.0000013           0.0000013           0.0000009           0.0000008           0.0000012           0.0000015           0.0000145           0.0000090           0.0000018           0.0000014           0.0000022
    248.1420000000           0.0000023           0.0000013           0.0000015           0.0000014           0.0000024           0.0000077           0.0001284           0.0000095           0.0000031           0.0000031           0.0000031           0.0000025           0.0000019           0.0000016           0.0000018           0.0000026           0.0000019           0.0000017           0.0000015           0.0000017           0.0000016           0.0000012           0.0000013           0.0000008           0.0000012           0.0000009           0.0000015           0.0000027           0.0000189           0.0000081           0.0000022           0.0000016           0.0000023
    252.2777000000           0.0000021           0.0000010           0.0000018           0.0000014           0.0000027           0.0000073           0.0001388           0.0000064           0.0000030           0.0000035           0.0000032           0.0000024           0.0000026           0.0000024           0.0000023           0.0000018           0.0000025           0.0000021           0.0000022           0.0000020           0.0000014           0.0000013           0.0000013           0.0000011           0.0000016           0.0000014           0.0000016           0.0000020           0.0000209           0.0000056           0.0000017           0.0000014           0.0000021
    256.4134000000           0.0000017           0.0000020           0.0000017           0.0000013           0.0000022           0.0000056           0.0001209           0.0000096           0.0000037           0.0000026           0.0000041           0.0000028           0.0000019           0.0000027           0.0000021           0.0000028           0.0000020           0.0000016           0.0000017           0.0000019           0.0000012           0.0000010           0.0000014           0.0000016           0.0000014           0.0000013           0.0000013           0.0000024           0.0000253           0.0000062           0.0000013           0.0000012           0.0000017
    260.5491000000           0.0000015           0.0000015           0.0000016           0.0000011           0.0000016           0.0000046           0.0000710           0.0000070           0.0000039           0.0000037           0.0000035           0.0000034           0.0000028           0.0000030           0.0000020           0.0000017           0.0000024           0.0000016           0.0000018           0.0000020           0.0000011           0.0000014           0.0000013           0.0000009           0.0000015           0.0000015           0.0000013           0.0000030           0.0000397           0.0000050           0.0000020           0.0000013           0.0000015
    264.6848000000           0.0000019           0.0000015           0.0000016           0.0000020           0.0000015           0.0000041           0.0000419           0.0000107           0.0000039           0.0000033           0.0000029           0.0000036           0.0000029           0.0000032           0.0000027           0.0000022           0.0000019           0.0000023           0.0000019           0.0000022           0.0000019           0.0000015           0.0000012           0.0000012           0.0000014           0.0000020           0.0000014           0.0000027           0.0000400           0.0000068           0.0000014           0.0000013           0.0000019
    268.8205000000           0.0000018           0.0000014           0.0000015           0.0000014           0.0000019           0.0000044           0.0000437           0.0000124           0.0000063           0.0000051           0.0000037           0.0000035           0.0000030           0.0000022           0.0000026           0.0000027           0.0000024           0.0000026           0.0000016           0.0000018           0.0000013           0.0000014           0.0000016           0.0000017           0.0000016           0.0000012           0.0000013           0.0000034           0.0000491           0.0000055           0.0000014           0.0000013           0.0000018
    272.9562000000           0.0000020           0.0000016           0.0000012           0.0000012           0.0000014           0.0000046           0.0000383           0.0000131           0.0000049           0.0000041           0.0000040           0.0000047           0.0000034           0.0000029           0.0000027           0.0000025           0.0000023           0.0000018           0.0000019           0.0000021           0.0000019           0.0000016           0.0000016           0.0000016           0.0000016           0.0000013           0.0000019           0.0000029           0.0000571           0.0000042           0.0000013           0.0000011           0.0000020
